Date,DMA,Display_Impressions,Display_Clicks,Display_Spend,Gyms_Per_Sq_Mile,Weather_Condition,Gym_Memberships_Sold,Revenue,spend_up
2023-07-31,"New York, NY",49974,744,1457.24,3.54,Rainy,92,6020.62,control
2023-08-01,"New York, NY",53726,437,440.54,3.54,Cloudy,83,5455.18,control
2023-08-02,"New York, NY",47804,256,301.13,3.54,Sunny,73,4809.08,control
2023-08-03,"New York, NY",51999,467,469.88,3.54,Sunny,70,4566.85,control
2023-08-04,"New York, NY",46141,258,437.85,3.54,Sunny,72,4722.53,control
2023-08-05,"New York, NY",61261,628,682.04,3.54,Snowy,82,5356.99,control
2023-08-06,"New York, NY",51268,399,437.37,3.54,Sunny,97,6329.16,control
2023-08-07,"New York, NY",50664,410,621.81,3.54,Sunny,99,6477.3,control
2023-08-08,"New York, NY",54637,568,731.29,3.54,Snowy,80,5257.68,control
2023-08-09,"New York, NY",51737,565,986.73,3.54,Cloudy,77,5032.27,control
2023-08-10,"New York, NY",43851,591,646.0,3.54,Snowy,70,4560.61,control
2023-08-11,"New York, NY",52299,328,552.59,3.54,Sunny,75,4923.31,control
2023-08-12,"New York, NY",47448,409,426.82,3.54,Sunny,81,5278.34,control
2023-08-13,"New York, NY",42894,583,991.33,3.54,Sunny,97,6306.46,control
2023-08-14,"New York, NY",52886,536,827.19,3.54,Rainy,97,6320.95,control
2023-08-15,"New York, NY",44352,360,469.88,3.54,Cloudy,77,5058.27,control
2023-08-16,"New York, NY",50444,571,936.58,3.54,Sunny,73,4769.09,control
2023-08-17,"New York, NY",48498,364,650.25,3.54,Sunny,73,4767.46,control
2023-08-18,"New York, NY",57224,691,1171.63,3.54,Rainy,78,5078.14,control
2023-08-19,"New York, NY",54039,324,461.78,3.54,Sunny,84,5524.52,control
2023-08-20,"New York, NY",47383,471,777.82,3.54,Cloudy,103,6726.02,control
2023-08-21,"New York, NY",49936,503,650.45,3.54,Sunny,96,6283.34,control
2023-08-22,"New York, NY",47197,248,417.99,3.54,Sunny,82,5360.26,control
2023-08-23,"New York, NY",50889,254,394.2,3.54,Cloudy,72,4731.79,control
2023-08-24,"New York, NY",51918,635,1215.8,3.54,Sunny,73,4799.29,control
2023-08-25,"New York, NY",45172,490,926.89,3.54,Sunny,78,5099.56,control
2023-08-26,"New York, NY",52388,608,728.35,3.54,Sunny,87,5657.76,control
2023-08-27,"New York, NY",49996,331,429.79,3.54,Sunny,96,6287.06,control
2023-08-28,"New York, NY",45820,552,604.06,3.54,Sunny,101,6610.15,control
2023-08-29,"New York, NY",52226,334,635.69,3.54,Snowy,83,5457.7,control
2023-08-30,"New York, NY",51879,498,675.54,3.54,Cloudy,72,4714.23,control
2023-08-31,"New York, NY",48480,523,672.1,3.54,Sunny,74,4868.96,control
2023-09-01,"New York, NY",44001,522,807.53,3.54,Sunny,79,5163.57,control
2023-09-02,"New York, NY",53307,384,497.14,3.54,Sunny,83,5396.07,control
2023-09-03,"New York, NY",48236,528,699.95,3.54,Sunny,104,6789.68,control
2023-09-04,"New York, NY",52331,567,746.54,3.54,Cloudy,93,6090.88,control
2023-09-05,"New York, NY",54878,505,752.83,3.54,Cloudy,76,4999.67,control
2023-09-06,"New York, NY",45825,623,631.32,3.54,Sunny,74,4874.37,control
2023-09-07,"New York, NY",45029,539,870.13,3.54,Sunny,72,4698.1,control
2023-09-08,"New York, NY",55019,604,633.28,3.54,Rainy,72,4744.28,control
2023-09-09,"New York, NY",50468,685,874.97,3.54,Snowy,83,5438.85,control
2023-09-10,"New York, NY",52397,710,973.57,3.54,Rainy,102,6665.56,control
2023-09-11,"New York, NY",49992,422,446.13,3.54,Rainy,97,6316.58,control
2023-09-12,"New York, NY",41388,565,771.99,3.54,Sunny,79,5186.36,control
2023-09-13,"New York, NY",48117,672,1101.45,3.54,Rainy,73,4752.22,control
2023-09-14,"New York, NY",57852,542,989.76,3.54,Cloudy,70,4569.02,control
2023-09-15,"New York, NY",49111,379,529.83,3.54,Sunny,72,4726.05,control
2023-09-16,"New York, NY",51617,581,584.76,3.54,Sunny,85,5539.82,control
2023-09-17,"New York, NY",48986,612,825.46,3.54,Cloudy,100,6522.24,control
2023-09-18,"New York, NY",38185,513,759.93,3.54,Cloudy,95,6215.36,control
2023-09-19,"New York, NY",48959,409,796.26,3.54,Snowy,81,5270.0,control
2023-09-20,"New York, NY",56551,542,723.41,3.54,Rainy,75,4938.99,control
2023-09-21,"New York, NY",54407,743,793.41,3.54,Sunny,68,4463.54,control
2023-09-22,"New York, NY",49930,442,813.31,3.54,Rainy,79,5177.88,control
2023-09-23,"New York, NY",47810,687,853.2,3.54,Rainy,82,5345.42,control
2023-09-24,"New York, NY",50895,751,1131.05,3.54,Sunny,97,6309.9,control
2023-09-25,"New York, NY",44098,456,636.19,3.54,Rainy,97,6345.57,control
2023-09-26,"New York, NY",43646,300,360.91,3.54,Cloudy,80,5222.29,control
2023-09-27,"New York, NY",52068,474,681.63,3.54,Sunny,79,5154.85,control
2023-09-28,"New York, NY",49390,553,1073.19,3.54,Cloudy,69,4512.75,control
2023-09-29,"New York, NY",49043,288,491.09,3.54,Sunny,75,4909.21,control
2023-09-30,"New York, NY",50028,408,532.95,3.54,Cloudy,82,5378.22,control
2023-10-01,"New York, NY",49529,621,1036.75,3.54,Snowy,105,6836.38,control
2023-10-02,"New York, NY",51681,628,1118.36,3.54,Cloudy,101,6580.81,control
2023-10-03,"New York, NY",55750,554,594.34,3.54,Cloudy,76,4996.71,control
2023-10-04,"New York, NY",40799,378,465.38,3.54,Snowy,77,5045.15,control
2023-10-05,"New York, NY",50714,398,552.42,3.54,Cloudy,71,4642.73,control
2023-10-06,"New York, NY",43660,323,533.7,3.54,Cloudy,76,4962.71,control
2023-10-07,"New York, NY",49282,370,469.11,3.54,Rainy,83,5419.66,control
2023-10-08,"New York, NY",46215,261,509.4,3.54,Cloudy,99,6454.36,control
2023-10-09,"New York, NY",58476,545,593.48,3.54,Rainy,97,6337.89,control
2023-10-10,"New York, NY",49227,448,869.4,3.54,Snowy,82,5366.19,control
2023-10-11,"New York, NY",55078,490,579.77,3.54,Sunny,78,5127.04,control
2023-10-12,"New York, NY",54075,614,627.85,3.54,Sunny,73,4763.21,control
2023-10-13,"New York, NY",48776,642,665.85,3.54,Sunny,74,4814.1,control
2023-10-14,"New York, NY",44637,342,349.2,3.54,Sunny,81,5287.8,control
2023-10-15,"New York, NY",49816,576,648.34,3.54,Rainy,96,6296.84,control
2023-10-16,"New York, NY",45948,398,412.63,3.54,Sunny,92,6028.29,control
2023-10-17,"New York, NY",53928,601,809.58,3.54,Snowy,82,5373.6,control
2023-10-18,"New York, NY",50402,630,1045.95,3.54,Snowy,74,4850.22,control
2023-10-19,"New York, NY",51263,454,879.74,3.54,Rainy,74,4863.88,control
2023-10-20,"New York, NY",60846,444,845.9,3.54,Rainy,74,4846.43,control
2023-10-21,"New York, NY",53014,748,978.91,3.54,Cloudy,82,5348.99,control
2023-10-22,"New York, NY",47826,613,866.49,3.54,Sunny,99,6468.02,control
2023-10-23,"New York, NY",52095,554,893.99,3.54,Cloudy,97,6333.8,control
2023-10-24,"New York, NY",48627,710,906.24,3.54,Sunny,79,5140.18,control
2023-10-25,"New York, NY",54196,423,503.69,3.54,Sunny,77,5037.47,control
2023-10-26,"New York, NY",47972,663,1127.27,3.54,Cloudy,74,4865.12,control
2023-10-27,"New York, NY",57123,699,938.69,3.54,Rainy,79,5144.35,control
2023-10-28,"New York, NY",53100,539,796.48,3.54,Cloudy,85,5539.13,control
2023-10-29,"New York, NY",48446,721,844.77,3.54,Sunny,98,6378.29,control
2023-10-30,"New York, NY",53427,648,1096.44,3.54,Rainy,99,6491.95,control
2023-10-31,"New York, NY",46480,524,1027.33,3.54,Cloudy,77,5006.68,control
2023-11-01,"New York, NY",53381,438,574.99,3.54,Snowy,74,4827.34,control
2023-11-02,"New York, NY",53498,434,746.53,3.54,Cloudy,68,4465.81,control
2023-11-03,"New York, NY",59602,661,694.28,3.54,Cloudy,75,4926.49,control
2023-11-04,"New York, NY",57255,707,1228.34,3.54,Sunny,81,5322.62,control
2023-11-05,"New York, NY",43387,560,1091.98,3.54,Sunny,98,6409.79,control
2023-11-06,"New York, NY",49267,503,936.96,3.54,Cloudy,93,6056.69,control
2023-11-07,"New York, NY",55047,304,317.16,3.54,Cloudy,78,5127.22,control
2023-11-08,"New York, NY",44614,526,979.72,3.54,Snowy,76,4973.31,control
2023-11-09,"New York, NY",50014,351,608.8,3.54,Cloudy,70,4568.33,control
2023-11-10,"New York, NY",53731,599,706.44,3.54,Sunny,73,4762.24,control
2023-11-11,"New York, NY",55258,281,540.72,3.54,Sunny,84,5521.28,control
2023-11-12,"New York, NY",53924,771,1282.23,3.54,Cloudy,100,6505.7,control
2023-11-13,"New York, NY",56979,729,903.44,3.54,Cloudy,99,6464.65,control
2023-11-14,"New York, NY",51316,547,1028.3,3.54,Snowy,78,5087.74,control
2023-11-15,"New York, NY",49765,376,552.62,3.54,Rainy,73,4762.61,control
2023-11-16,"New York, NY",52725,613,804.2,3.54,Cloudy,74,4812.99,control
2023-11-17,"New York, NY",48732,498,503.58,3.54,Cloudy,75,4897.09,control
2023-11-18,"New York, NY",45947,381,558.87,3.54,Cloudy,88,5720.53,control
2023-11-19,"New York, NY",51339,387,428.48,3.54,Sunny,102,6657.92,control
2023-11-20,"New York, NY",40616,302,390.02,3.54,Sunny,101,6626.64,control
2023-11-21,"New York, NY",46144,323,457.75,3.54,Sunny,81,5322.16,control
2023-11-22,"New York, NY",46873,533,1003.05,3.54,Rainy,75,4880.98,control
2023-11-23,"New York, NY",49059,434,770.83,3.54,Cloudy,75,4881.82,control
2023-11-24,"New York, NY",50127,335,651.87,3.54,Sunny,73,4801.05,control
2023-11-25,"New York, NY",50099,337,491.35,3.54,Rainy,80,5264.31,control
2023-11-26,"New York, NY",46182,516,684.96,3.54,Sunny,102,6632.93,control
2023-11-27,"New York, NY",43199,418,473.33,3.54,Sunny,92,6037.3,control
2023-11-28,"New York, NY",49914,368,614.82,3.54,Rainy,81,5270.92,control
2023-11-29,"New York, NY",51913,344,377.68,3.54,Rainy,76,4956.28,control
2023-11-30,"New York, NY",49781,621,963.91,3.54,Cloudy,68,4469.54,control
2023-12-01,"New York, NY",47691,445,487.29,3.54,Sunny,73,4792.43,control
2023-12-02,"New York, NY",43559,384,724.74,3.54,Rainy,82,5337.77,control
2023-12-03,"New York, NY",44675,476,521.25,3.54,Rainy,102,6657.72,control
2023-12-04,"New York, NY",54986,770,1111.45,3.54,Rainy,97,6358.0,control
2023-12-05,"New York, NY",54432,787,1048.98,3.54,Sunny,78,5105.81,control
2023-12-06,"New York, NY",46123,236,418.06,3.54,Rainy,77,5046.53,control
2023-12-07,"New York, NY",47775,259,315.17,3.54,Cloudy,69,4513.91,control
2023-12-08,"New York, NY",54426,434,770.98,3.54,Sunny,73,4766.33,control
2023-12-09,"New York, NY",50919,591,993.28,3.54,Cloudy,87,5668.12,control
2023-12-10,"New York, NY",52867,500,713.18,3.54,Sunny,98,6382.52,control
2023-12-11,"New York, NY",49821,418,665.51,3.54,Cloudy,99,6475.22,control
2023-12-12,"New York, NY",53692,383,512.13,3.54,Snowy,83,5450.43,control
2023-12-13,"New York, NY",51841,578,808.56,3.54,Sunny,77,5060.1,control
2023-12-14,"New York, NY",50051,596,1139.39,3.54,Sunny,70,4593.75,control
2023-12-15,"New York, NY",47629,674,845.68,3.54,Cloudy,74,4873.71,control
2023-12-16,"New York, NY",45757,600,654.07,3.54,Snowy,85,5549.9,control
2023-12-17,"New York, NY",50120,709,1022.97,3.54,Sunny,97,6311.58,control
2023-12-18,"New York, NY",44923,664,893.06,3.54,Rainy,95,6216.1,control
2023-12-19,"New York, NY",45101,315,517.98,3.54,Sunny,83,5419.47,control
2023-12-20,"New York, NY",50837,696,911.67,3.54,Sunny,76,4949.65,control
2023-12-21,"New York, NY",49164,578,994.3,3.54,Rainy,71,4679.3,control
2023-12-22,"New York, NY",45505,343,430.06,3.54,Snowy,76,4954.41,control
2023-12-23,"New York, NY",57823,297,480.42,3.54,Rainy,81,5307.3,control
2023-12-24,"New York, NY",49773,398,469.12,3.54,Rainy,98,6420.28,control
2023-12-25,"New York, NY",46507,610,659.56,3.54,Rainy,99,6479.32,control
2023-12-26,"New York, NY",52010,669,705.3,3.54,Snowy,79,5139.53,control
2023-12-27,"New York, NY",39951,382,605.77,3.54,Snowy,74,4829.79,control
2023-12-28,"New York, NY",46284,448,851.96,3.54,Sunny,68,4444.98,control
2023-12-29,"New York, NY",40621,503,607.15,3.54,Sunny,73,4769.6,control
2023-12-30,"New York, NY",54071,592,663.66,3.54,Sunny,85,5564.13,control
2023-12-31,"New York, NY",50266,672,1249.55,3.54,Rainy,96,6278.74,control
2024-01-01,"New York, NY",46714,637,660.22,3.54,Sunny,139,9047.78,control
2024-01-02,"New York, NY",55420,487,496.94,3.54,Snowy,117,7665.08,control
2024-01-03,"New York, NY",53431,624,779.69,3.54,Snowy,109,7143.12,control
2024-01-04,"New York, NY",54385,584,1135.99,3.54,Rainy,112,7317.61,control
2024-01-05,"New York, NY",50173,589,1016.74,3.54,Rainy,118,7701.64,control
2024-01-06,"New York, NY",44949,415,646.4,3.54,Sunny,122,7944.97,control
2024-01-07,"New York, NY",47023,450,615.12,3.54,Rainy,144,9414.35,control
2024-01-08,"New York, NY",54942,305,483.63,3.54,Sunny,141,9193.39,control
2024-01-09,"New York, NY",58100,849,1602.04,3.54,Snowy,124,8097.52,control
2024-01-10,"New York, NY",57951,339,448.19,3.54,Rainy,112,7295.91,control
2024-01-11,"New York, NY",42276,548,911.52,3.54,Cloudy,112,7316.07,control
2024-01-12,"New York, NY",42633,594,1006.24,3.54,Cloudy,114,7434.74,control
2024-01-13,"New York, NY",41383,222,301.88,3.54,Sunny,129,8410.8,control
2024-01-14,"New York, NY",53464,735,842.54,3.54,Rainy,146,9491.59,control
2024-01-15,"New York, NY",53839,393,697.07,3.54,Sunny,152,9917.1,control
2024-01-16,"New York, NY",50075,635,940.06,3.54,Sunny,122,7946.09,control
2024-01-17,"New York, NY",50033,567,697.47,3.54,Sunny,110,7184.77,control
2024-01-18,"New York, NY",52505,728,1382.23,3.54,Sunny,111,7224.08,control
2024-01-19,"New York, NY",49481,250,340.37,3.54,Cloudy,114,7439.37,control
2024-01-20,"New York, NY",56570,308,566.43,3.54,Sunny,123,8005.06,control
2024-01-21,"New York, NY",48290,589,746.84,3.54,Cloudy,148,9652.03,control
2024-01-22,"New York, NY",42065,242,261.28,3.54,Cloudy,142,9241.53,control
2024-01-23,"New York, NY",48272,310,600.48,3.54,Sunny,122,7980.78,control
2024-01-24,"New York, NY",40972,304,517.74,3.54,Cloudy,115,7506.07,control
2024-01-25,"New York, NY",46254,253,338.82,3.54,Sunny,113,7350.82,control
2024-01-26,"New York, NY",54180,725,1084.39,3.54,Sunny,119,7749.28,control
2024-01-27,"New York, NY",44341,311,442.21,3.54,Rainy,126,8196.4,control
2024-01-28,"New York, NY",42067,606,1153.33,3.54,Sunny,159,10370.15,control
2024-01-29,"New York, NY",54413,435,487.75,3.54,Cloudy,149,9747.77,control
2024-01-30,"New York, NY",50764,410,687.68,3.54,Cloudy,120,7848.85,control
2024-01-31,"New York, NY",61085,801,821.43,3.54,Cloudy,113,7350.1,control
2024-02-01,"New York, NY",51505,419,670.97,3.54,Rainy,87,5657.92,control
2024-02-02,"New York, NY",61802,680,1156.29,3.54,Rainy,91,5946.71,control
2024-02-03,"New York, NY",53227,335,548.41,3.54,Cloudy,107,6986.46,control
2024-02-04,"New York, NY",45883,346,659.67,3.54,Cloudy,122,7973.44,control
2024-02-05,"New York, NY",53136,422,670.51,3.54,Cloudy,127,8285.2,control
2024-02-06,"New York, NY",56471,412,650.13,3.54,Sunny,95,6213.61,control
2024-02-07,"New York, NY",55170,402,690.66,3.54,Rainy,96,6296.97,control
2024-02-08,"New York, NY",50364,495,604.33,3.54,Sunny,93,6109.54,control
2024-02-09,"New York, NY",58089,822,1261.15,3.54,Sunny,98,6426.21,control
2024-02-10,"New York, NY",64071,644,1106.8,3.54,Snowy,106,6925.43,control
2024-02-11,"New York, NY",49357,682,1237.61,3.54,Sunny,127,8307.86,control
2024-02-12,"New York, NY",59701,467,551.1,3.54,Sunny,124,8075.52,control
2024-02-13,"New York, NY",45174,246,417.73,3.54,Sunny,102,6658.3,control
2024-02-14,"New York, NY",48280,375,491.37,3.54,Rainy,90,5914.22,control
2024-02-15,"New York, NY",49066,730,1235.07,3.54,Sunny,93,6060.71,control
2024-02-16,"New York, NY",46170,283,444.02,3.54,Rainy,92,5982.11,control
2024-02-17,"New York, NY",56553,535,931.16,3.54,Snowy,105,6834.26,control
2024-02-18,"New York, NY",57931,487,541.28,3.54,Rainy,124,8076.84,control
2024-02-19,"New York, NY",61701,464,637.52,3.54,Sunny,116,7551.87,control
2024-02-20,"New York, NY",47842,588,715.09,3.54,Cloudy,97,6332.93,control
2024-02-21,"New York, NY",54144,588,910.46,3.54,Sunny,98,6370.0,control
2024-02-22,"New York, NY",58686,818,1231.34,3.54,Rainy,87,5671.58,control
2024-02-23,"New York, NY",44292,537,956.1,3.54,Sunny,97,6339.13,control
2024-02-24,"New York, NY",46795,238,273.0,3.54,Cloudy,109,7126.15,control
2024-02-25,"New York, NY",55859,758,962.31,3.54,Sunny,124,8097.94,control
2024-02-26,"New York, NY",51356,472,826.18,3.54,Sunny,116,7556.89,control
2024-02-27,"New York, NY",51650,383,404.72,3.54,Cloudy,102,6649.86,control
2024-02-28,"New York, NY",53429,635,964.85,3.54,Sunny,98,6419.06,control
2024-02-29,"New York, NY",55071,502,552.91,3.54,Sunny,89,5844.39,control
2024-03-01,"New York, NY",56418,663,1162.72,3.54,Sunny,87,5657.56,control
2024-03-02,"New York, NY",46301,334,334.4,3.54,Rainy,95,6235.13,control
2024-03-03,"New York, NY",48218,669,777.23,3.54,Sunny,114,7457.82,control
2024-03-04,"New York, NY",50856,608,1193.21,3.54,Cloudy,109,7118.49,control
2024-03-05,"New York, NY",49240,259,353.84,3.54,Snowy,84,5484.55,control
2024-03-06,"New York, NY",51570,455,717.33,3.54,Rainy,84,5473.88,control
2024-03-07,"New York, NY",46956,614,670.22,3.54,Rainy,78,5097.48,control
2024-03-08,"New York, NY",57076,438,869.91,3.54,Rainy,83,5437.49,control
2024-03-09,"New York, NY",50912,492,660.55,3.54,Cloudy,96,6268.33,control
2024-03-10,"New York, NY",47054,334,549.07,3.54,Sunny,108,7078.45,control
2024-03-11,"New York, NY",50964,554,813.71,3.54,Sunny,104,6816.58,control
2024-03-12,"New York, NY",51737,761,1021.89,3.54,Cloudy,85,5561.32,control
2024-03-13,"New York, NY",61557,752,1209.21,3.54,Sunny,81,5308.14,control
2024-03-14,"New York, NY",59374,566,1108.63,3.54,Cloudy,79,5152.87,control
2024-03-15,"New York, NY",49504,589,619.92,3.54,Cloudy,83,5459.48,control
2024-03-16,"New York, NY",48132,658,890.58,3.54,Sunny,91,5976.5,control
2024-03-17,"New York, NY",41159,596,620.72,3.54,Sunny,116,7585.34,control
2024-03-18,"New York, NY",50565,446,801.93,3.54,Sunny,109,7099.83,control
2024-03-19,"New York, NY",55118,578,786.77,3.54,Cloudy,87,5677.46,control
2024-03-20,"New York, NY",48590,467,797.13,3.54,Cloudy,81,5327.94,control
2024-03-21,"New York, NY",47686,280,445.29,3.54,Snowy,80,5238.7,control
2024-03-22,"New York, NY",47938,495,680.18,3.54,Sunny,82,5346.28,control
2024-03-23,"New York, NY",40311,431,656.12,3.54,Rainy,92,6016.61,control
2024-03-24,"New York, NY",53848,633,988.37,3.54,Rainy,107,6977.41,control
2024-03-25,"New York, NY",52091,506,696.35,3.54,Cloudy,106,6893.67,control
2024-03-26,"New York, NY",54401,418,803.19,3.54,Cloudy,89,5800.91,control
2024-03-27,"New York, NY",52891,457,913.94,3.54,Rainy,81,5318.44,control
2024-03-28,"New York, NY",53251,582,1033.62,3.54,Cloudy,77,5060.32,control
2024-03-29,"New York, NY",52066,677,1143.84,3.54,Cloudy,87,5694.28,control
2024-03-30,"New York, NY",58404,681,818.0,3.54,Sunny,95,6219.36,control
2024-03-31,"New York, NY",50211,713,1351.11,3.54,Rainy,113,7381.84,control
2024-04-01,"New York, NY",46234,307,308.67,3.54,Cloudy,97,6318.59,control
2024-04-02,"New York, NY",52531,271,334.01,3.54,Cloudy,76,4988.75,control
2024-04-03,"New York, NY",44814,237,443.66,3.54,Sunny,74,4821.01,control
2024-04-04,"New York, NY",49184,336,365.86,3.54,Sunny,71,4619.51,control
2024-04-05,"New York, NY",44547,363,526.98,3.54,Sunny,74,4837.58,control
2024-04-06,"New York, NY",49630,254,470.6,3.54,Sunny,81,5281.55,control
2024-04-07,"New York, NY",54093,672,882.31,3.54,Sunny,106,6900.07,control
2024-04-08,"New York, NY",53866,277,410.97,3.54,Rainy,95,6232.69,control
2024-04-09,"New York, NY",52575,780,1503.09,3.54,Rainy,79,5163.61,control
2024-04-10,"New York, NY",58228,388,536.81,3.54,Sunny,77,5035.7,control
2024-04-11,"New York, NY",50850,578,803.92,3.54,Sunny,68,4440.31,control
2024-04-12,"New York, NY",52923,407,670.49,3.54,Sunny,79,5183.5,control
2024-04-13,"New York, NY",45666,618,1078.99,3.54,Cloudy,84,5463.9,control
2024-04-14,"New York, NY",46956,635,1166.72,3.54,Sunny,97,6344.24,control
2024-04-15,"New York, NY",51399,610,1217.48,3.54,Rainy,94,6110.77,control
2024-04-16,"New York, NY",45730,632,1059.32,3.54,Sunny,84,5465.72,control
2024-04-17,"New York, NY",44033,476,569.42,3.54,Cloudy,75,4902.53,control
2024-04-18,"New York, NY",42447,505,701.0,3.54,Cloudy,72,4704.68,control
2024-04-19,"New York, NY",56963,635,757.58,3.54,Rainy,74,4850.86,control
2024-04-20,"New York, NY",50299,752,891.32,3.54,Sunny,81,5312.45,control
2024-04-21,"New York, NY",57318,733,900.41,3.54,Sunny,104,6804.11,control
2024-04-22,"New York, NY",39972,352,593.49,3.54,Cloudy,97,6358.38,control
2024-04-23,"New York, NY",44214,346,502.28,3.54,Sunny,78,5074.65,control
2024-04-24,"New York, NY",35958,462,750.33,3.54,Rainy,79,5181.13,control
2024-04-25,"New York, NY",58395,650,1240.27,3.54,Cloudy,74,4854.51,control
2024-04-26,"New York, NY",53401,354,412.72,3.54,Cloudy,79,5161.1,control
2024-04-27,"New York, NY",50655,381,449.72,3.54,Sunny,88,5747.84,control
2024-04-28,"New York, NY",59027,738,1261.87,3.54,Cloudy,97,6339.51,control
2024-04-29,"New York, NY",53946,518,518.63,3.54,Sunny,99,6438.88,control
2024-04-30,"New York, NY",53681,540,834.08,3.54,Snowy,79,5163.01,control
2024-05-01,"New York, NY",47421,657,880.07,3.54,Sunny,79,5186.13,control
2024-05-02,"New York, NY",43512,631,737.67,3.54,Sunny,71,4642.23,control
2024-05-03,"New York, NY",49056,333,506.53,3.54,Rainy,79,5184.35,control
